sensor1	sensor2	signal_strength	group
205.18462756038136	285.32091156480004	0.7529516278629856	C
273	77	14.231236899017283	A
57	40	14.776510913499322	A
286	203	25.423738916554427	A
104	178	26.287889325490312	A
256	278	24.354370169030826	A
179.52741794834162	256.1844057245236	-0.21521809291277277	C
378	92	14.867893393874764	A
200	67	14.823014524779248	A
267	258	25.38440973109697	A
178	349	13.903634920234694	A
128	382	25.44455441536183	A
218.45683632418513	252.7684547007084	-0.28056656822641757	B
51	44	25.796886490187767	A
105.58780134693497	255.42580511750006	-0.22346644939571095	C
275.4028686322272	33.31405119970441	-0.03798140491278985	B
274.2254354059696	17.552837822586298	0.6823172839493961	B
119	351	15.327153724307207	A
257.94963054521446	186.5194347218428	0.9590630249177573	C
214.3750069843215	278.0163453234944	-0.27363792045989516	C
53.452081978321075	343.7546566128731	0.7533735674789716	B
176.07665359973907	13.63524617627263	-0.3388726220830266	B
167	369	16.60412774851057	A
195.78801078958097	219.14008883188686	0.12331598926295881	C
207.82426493242383	128.20984898135066	0.2761160305617223	B
241	158	24.187074406267715	A
182.6260337734476	250.96413381234447	0.5599079676041876	C
291.90602768212557	238.91886174678802	1.3146044424003118	B
326	26	24.663550739458163	A
237	105	24.73214203931464	A
395.063647441566	157.41846719756722	-0.7157187431831448	B
242.36941585702982	203.23575108080348	0.7303310433333936	C
30	183	13.563980796666986	A
147	26	26.152299571134076	A
127	173	15.184952360885246	A
191.0199406556785	364.9820379912853	0.9056333422187123	B
124.3641449278177	202.5022106924551	-2.068690483112699	C
174.05523788183928	132.6561614871025	0.20308265045540533	B
150	39	24.813511291799625	A
179.9036167091589	249.99391122191287	0.3705250296180645	C
272.46576556935906	325.67434199154377	-0.48606091413452535	B
271	163	25.679651388946212	A
210.08935602721223	252.83802282462443	1.1014648509025948	C
107	145	24.68612628086386	A
34.2237638309598	5.131054949015379	0.6476759501532059	B
220.01452390104532	238.89214135706425	-0.44704862798127726	B
125	208	25.956973092418032	A
114	53	15.928190220867343	A
194	362	24.981551719732497	A
230.31612718477845	387.7872487530112	0.6378694827244333	B
205.51610158377363	295.4204767907922	1.7612926690557604	C
41.332062520086765	143.95647086203098	0.6671842946083132	B
148.76458962666922	125.23323730405556	-0.9296269897449522	C
14.345962088555098	48.63752145320177	0.8484109345922329	B
342.2935487702489	365.11708702892065	1.3604794893986187	B
101.91721664741635	318.6729178763926	-0.40711435072610114	B
283.35442182205304	137.54093780586464	0.21032139126025357	C
153.7143056280911	115.61594689264894	-0.4705764223030163	B
231.35894231279218	203.4381917563082	-0.1788590981322668	C
288.4407510841248	214.9790663280944	-0.41300513297132246	C
361.3791538402438	22.85246681421995	0.8375638174217909	B
144	35	23.306218399891694	A
337	27	26.88107272303425	A
257.3372909799218	75.52244495600462	-0.07487480851375916	B
122	142	24.75226506532471	A
248.53600058704615	367.41133965551853	-1.2997125479563332	B
333.21335147584955	75.80882976575766	-1.666297456510659	C
141.1695290561617	176.057072135302	-0.6465854477225338	C
175.05278391763568	6.518504489213228	0.12422795010051646	B
96	57	14.008163044724661	A
264	274	25.245894458305365	A
56.951805017888546	60.14378862455487	-1.58764738616158	B
198.85560758411884	368.25061067938805	0.45622913900322587	B
332	0	23.612233053406232	A
264	126	25.271575785071146	A
62	106	14.970549062287281	A
212.9983018481649	228.10346135545396	-0.246574277380555	C
159	123	14.519680996808004	A
19.466322381049395	202.9948496259749	0.3371694978238142	B
248.91051523080648	255.77018948159895	0.09884298838626267	C
315.83080479856545	262.1805715079473	-0.901779472728388	C
186.27870585769415	166.19215989485383	-0.6996528790842714	B
117	154	26.332262422242927	A
274	133	25.987567741579664	A
178.17366304677606	206.73950690825112	0.71934205704286	C
394.09210132434964	99.14556499570608	-0.06371894349308325	B
221.24740662235118	179.23680474548004	1.3830679749239605	C
115	173	15.717798013242072	A
191.1320924524352	222.71038511974754	-0.40030332014790454	C
248	27	25.326154796688183	A
242	10	24.55548659425184	A
18	34	15.203851494258165	A
219.70445861437668	133.5850674926834	-1.164804160983468	C
134	84	24.09537532799727	A
124	59	26.256239553557595	A
108	214	26.37952769036264	A
184.86475087702274	148.17330678924918	0.8180580195065221	B
27.622978389263153	121.40636378899217	-0.36225692360511785	B
110.05438435822725	295.8793860860169	1.1510495949615505	B
232.67945479601622	44.55009903758764	0.3464207256129446	B
188.96211444181753	226.449612619594	0.6600153998420528	C
248	267	25.710229709446562	A
192.72859793967135	150.37343371584404	-0.4755445113516255	C
254.7261674888432	299.6667103841901	-0.239530180107175	B
343	33	16.602676480860193	A
2	33	26.139385133834455	A
97	286	25.580910378980473	A
359	52	13.196041728691275	A
93	108	23.69126042541007	A
324	75	14.840308357840822	A
349.26216611638665	388.99678755551577	-0.18827576064619259	B
86	46	15.92686499288052	A
149.55117758363485	258.12468957155943	-0.26075738606324866	B
212	0	16.444037313801243	A
82	319	24.130855488275923	A
281	189	24.305822122787504	A
168.13632820591604	277.36209977921015	-0.6892398259125309	C
309	17	22.43139489278199	A
90	271	14.714582565619281	A
315	48	15.225996112798018	A
340.95651851966977	125.7668824866414	0.5426732608297207	B
131	50	14.004840368945583	A
94.24857590347528	371.8117645010352	0.46908355855576533	B
63	345	15.395015213100196	A
143.2908676482131	272.5221731571474	-0.7671319488256872	C
223.08955825296505	225.2331435752268	0.4672099699096238	C
81.82256889971427	183.94685723971273	0.14461950393961726	C
41	25	15.191452225069595	A
186.42516268110595	169.32134003091426	-0.7837553466239742	C
96.2061713449657	224.51401893049479	0.8348405516565353	B
221	243	14.0544902008598	A
341	8	25.895870378977055	A
276.2997108511627	104.59825145080686	-0.3089970401011289	B
23	269	13.679742510095833	A
161.14165104721513	148.72683111775953	-0.29056357927999904	C
278.1092078678962	213.961715489069	-1.1500794605404066	C
210	198	14.962188779094816	A
395	21	16.48149640353291	A
280	381	25.222352383958533	A
258	265	16.072313246701345	A
228.28992840550498	153.62167658984936	-0.30291321322168235	C
375.22245049476624	165.45078735798597	0.014610376216671377	B
142	351	14.373834925110001	A
154	356	13.080815771058342	A
202	13	23.491472897529146	A
331.5577430650592	237.6743433997035	-0.014144532165019352	B
333.54769578664	287.77296561367626	-0.339964630728366	C
223.69078847404538	220.96338266150008	0.03186797883571037	C
283	6	25.242679153190185	A
299	22	16.13580909157634	A
209.8485768767685	151.3411771957209	-0.3395721616987307	C
129	351	14.247768585256797	A
338	104	14.65461423637213	A
262	329	16.559811070286127	A
342.5487495958805	87.58503496646881	0.8190693514126461	B
168.12016796320677	351.24792736023664	-1.4409826783932793	B
68	58	24.23969261206131	A
123.30651921723255	132.88415999934324	-1.275013460652843	C
256	347	15.023057273071812	A
160.27101048674845	217.7935349585806	1.0553346192429574	C
235	48	23.11166349288131	A
44	145	15.987345470526973	A
192.8374400325919	255.59894093783663	1.4276047037136848	C
60	351	14.486874844809257	A
229.5149952173233	258.8993570767343	1.3101475030243435	B
375.59660244733095	343.12120471149683	-1.3976903587830156	B
206.3234322237338	215.305825417567	0.02793471310792393	C
186.85868378778162	165.95534513725374	0.46549093310926914	C
91	210	13.432683149240699	A
232.80597473597018	277.1593007448687	-0.07128843122017292	C
193.8822892002597	176.7245228872482	1.6569110264726212	C
188	363	16.259437780015535	A
222.01625341548703	212.35353750517777	0.5888389919692061	C
57	91	26.300556345534478	A
239	360	25.95548908401845	A
254	3	24.310425614049848	A
90	42	14.224021016077504	A
222	17	15.239307171069887	A
117	280	23.85716210778294	A
36	159	16.108231427271132	A
281.30825330385295	207.2637101378273	-0.7703288429204247	C
83.0556339584291	172.65458516776562	-0.26228565496662704	B
62.510160729289055	27.55193216726184	-0.12990270654725194	B
216.19691178515743	147.58717397987587	-1.1216941320560592	C
210.7648564714246	298.8316387769969	0.4322172299007377	C
84	356	24.012086801590456	A
172.1146886392651	238.28106692935492	0.44300682352993237	C
134.83310099691153	45.77360786497593	-2.0040827160741936	B
351	31	15.190383627586904	A
310	340	25.91765347605653	A
133	179	14.554084676218265	A
241	172	12.741001707853023	A
40	52	23.85304293905444	A
294.75884372368455	65.58388117700815	0.9369560890848264	B
87	301	25.58382069295094	A
228.07402778416872	70.83569150418043	-0.6433269795408428	B
85.7156889513135	253.56685556471348	-1.628864711532977	B
133.60813846811652	390.93325175344944	0.20141608235803224	B
52	348	15.11384091556634	A
51	0	14.687390847399827	A
188.25274727608533	208.36009734424962	0.4995842695447444	C
71	86	25.807375248792873	A
222.0258081169797	135.47917860520357	0.43706910522394565	C
133.42118877983518	141.0875310423752	-0.7164679177320988	C
106	102	24.561242990587893	A
97	291	24.346899184511166	A
51	76	25.881581462151345	A
349.558316078037	86.69764641672373	0.003573719318783154	B
189.69622121160901	247.33271510576083	0.7181573264352479	C
98	150	24.19925565308444	A
271	32	25.40325380501512	A
82	316	24.718411638340672	A
90	288	15.757862856723266	A
174.0590218237221	237.75447181475963	-1.5332143443362212	C
376	112	16.43745113127428	A
76	65	25.889823297889585	A
264	320	23.994116245873954	A
112.6908054575324	103.76039277762175	1.3885627659480233	B
118.38867892617364	169.570632528209	-0.4329892411852208	C
138	29	25.758749690995447	A
259.76703801896144	245.49743880062042	0.6541017843543206	C
182.18168515853952	197.54818025772732	-0.18642663148905173	C
152	13	25.98635099797105	A
386.13727977499366	399.83275532722473	0.3383542040127336	B
72	105	25.212230000090663	A
234.2881935112662	293.1494906143712	-1.3120753745340907	C
21	177	14.933065061932776	A
249.22166280448437	177.4296128191054	-1.7172752751771871	B
124	343	14.963392324607916	A
186.10887489910607	134.11078103384722	-0.445511519039656	C
265	37	23.146291097037402	A
241.7664160951972	288.3254064247012	-1.0247591611808855	B
229	132	15.964329238873459	A
225	395	23.921620975643485	A
98	94	25.795791585573358	A
241	360	15.381134993223752	A
50	118	16.10623203165164	A
52	99	23.852503613801968	A
274	287	23.208269707077996	A
46	340	16.36994184898275	A
160	25	24.87946468922641	A
231	17	24.86438605059509	A
94.46395710110664	291.27103528007865	0.15547491443441097	B
239.6894995016512	265.1764502097815	-1.5910189585720136	C
200	22	15.658291084495726	A
85	26	14.675838873075236	A
234	348	23.820346855767802	A
103	72	15.532306427393335	A
132.91512886062264	68.04009228944778	0.5538918770705886	B
278	65	14.488567928840324	A
249	35	24.98342299547863	A
150	32	24.02911968353651	A
210	87	24.54042163687457	A
216.59691960536202	199.60275562934982	1.1683406093587758	C
238.92048615962267	396.4232158847153	1.0566430982023571	B
81	16	14.680231983394547	A
170.2550319954753	367.5047976896167	0.16012026099970994	B
89	282	15.466098304088959	A
250.49446934889147	308.8187194087995	1.4115180049940703	C
266.0957835946185	223.93197198657128	0.35897138802814943	C
208.22742127696708	176.8335948686585	-1.3896506880035002	C
254	321	25.29344868716656	A
20.01053700223565	106.67248656973243	1.0860727496409484	B
60	347	16.955228795796906	A
265.0840922987736	226.14659765237812	0.48838688954730053	C
356	26	13.357236147718657	A
169.81128477707128	214.4815971164295	0.8392309404331811	C
271	366	26.31282854385811	A
168.32511709800318	223.8268204231667	0.5196190657999172	C
42	50	15.799729210968827	A
284	4	14.98990002483436	A
206.4951547421515	274.1689489223063	-0.31372240364868736	B
39	137	15.145124471062525	A
271	141	24.459387131950937	A
288	326	24.60798081653872	A
70	35	25.240446409223374	A
235.36728620529175	380.3166118450463	-0.5200961078366191	B
170.16236259317	150.06872040669614	0.17696581141487014	C
195.94127824530005	64.32554172351956	-0.8906065942157754	B
177.19884565681332	184.84068877020854	1.0858185361629271	C
239.6910143084824	301.42741296440363	0.11305777585173968	B
227	78	23.98781678752337	A
145.11990400463313	190.7333897717602	1.221988638378769	C
197	8	15.969745625272646	A
294	82	13.00507527637751	A
251.6423538833766	131.21665873681332	-0.7713829145933163	C
143.20883152653704	119.708814416702	-0.36388712011281277	C
99	382	23.82742765923165	A
195.08392220915047	238.62779209138017	-1.3561751681587828	C
271.56436843797565	346.8276961706579	1.6233522643113285	B
173	276	24.63228001317443	A
195.46657628088278	189.4123888066615	0.036985110093233665	C
328	82	14.638147209588334	A
84	32	25.936092999009862	A
108.53514121845365	113.18882647901773	0.08112053211495077	B
178.42295346781611	99.96732603758574	1.2938958939343082	B
122	76	15.059956783817702	A
141.75623313475162	188.36403690595813	-1.0170341735847137	C
150.45983716845512	81.99359830468893	-0.38636034107214556	B
230	139	14.573291456296236	A
230.92364248838655	223.2111816404047	0.6544477475329157	C
302	53	25.344107676257973	A
184.16949114507398	196.25628624791875	-1.9299770138560317	C
201.52605569963532	145.8866996120376	0.6958534365407644	C
83	112	25.10307569213522	A
203	70	13.709681433937575	A
264	14	13.706109014199981	A
59	36	26.391110977312863	A
250.91572115197778	270.1499756425619	-0.23515258954774482	B
293	140	13.25078717424803	A
210.25894049668264	174.11085704413065	1.0251640569506077	C
185.39457144526756	222.932799759887	-1.1239197341442222	C
296	28	15.329130478496403	A
175.29317187145352	14.88796453922987	-0.8268529095664526	B
346.5435888618231	169.4203625433147	0.25265582430542566	B
190.89180692037849	206.18987275345893	-0.5106872416077289	C
326	20	25.216133362608552	A
256.11960854529167	184.3592656254412	-0.02428253514989411	C
156	271	23.56718007135698	A
172.25525407120585	238.66905122995377	-3.0080553516374606	B
241.88384566646897	119.63813240950392	0.17628656946258722	C
257.57226718385164	165.28570910863328	-0.03520914695836705	C
232.23116043955088	19.27865408360958	-0.5225540644682724	B
237.9853273781016	215.53298345104096	-1.1707088608166947	C
7.2435068897902966	93.72207690030336	-1.8066572047962914	B
132	373	25.93223032996325	A
102.63106664642692	7.98888374119997	0.8841163526383106	B
75.70683196586731	175.1042658592116	0.57034981088562	C
245.72575898662706	232.91367910004428	-1.6818998647364125	C
281	64	15.653481850738835	A
248	360	15.333981934088454	A
299	328	24.751936889438387	A
137.30130596086383	288.4644065052271	0.18834619699240226	B
178	155	23.173219595494402	A
180.18878205088924	94.64370397188412	1.2276291850144947	C
289	236	25.188143984605492	A
59.13501102477312	373.74850371852517	0.48652029160865173	B
388	72	13.186232160511008	A
326	24	24.865334262640285	A
13	29	14.975117068596532	A
185.75794967172718	245.18407249075278	1.5222754786218051	C
224.52778117731214	79.01832386851311	0.6143425687083286	B
145.8666781325346	233.86034579491633	1.0263900143549805	C
382	87	15.149169391954992	A
286.5403264760971	24.92332812398672	0.6563893757801897	B
253.8923622108996	148.3779008500278	0.3912661416353454	B
93	185	13.063700955961227	A
241.13495349884033	275.97928857430816	0.07584108982703512	B
181.92456597688718	153.3050957880252	1.0699045646799954	C
44	57	25.785791879704302	A
268.55850377831996	137.51801431660292	-1.1430463723296107	C
154.28705010563135	398.313211183995	1.950825233457176	B
41	45	23.56968187076915	A
93	80	15.782708735347244	A
280.342641321973	177.84885750826965	0.9866107941288254	C
5.574938748031855	65.84001937881112	0.1582009036427188	B
74.24531746655703	350.6222179159522	1.91653829046539	B
250	97	15.330856107724511	A
273.12960551235244	242.99811574214866	-1.4260037203714142	C
182.43504092292656	129.67530497743007	0.6763224983526147	C
297	26	14.236481547147491	A
